Cluster ID,confidence_score,_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
551,0.423723698,5cb2544acf504e43d0901931,191,AIS,20/03/2019 20:37,,,,Departure,,,1,vesseltracker,,,,,1922562,,10,563041412,JOLLY RIDER,
552,0.723818183,5cb2544acf504e43d0900fba,,,20/03/2019 12:46,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SUPERNOVA,
552,0.723818183,5cb2544acf504e43d0901b98,191,AIS,20/03/2019 12:46,OSEB#1B,,,Departure,,,1,vesseltracker,,,7008,,293597,9438303,99,566241000,SUPERNOVA,oil_and_chemical_tanker>oil_products_tanker
553,0.423723698,5cb2544acf504e43d0901775,,,20/03/2019 00:50,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL XIII,
553,0.423723698,5cb2544bcf504e43d09022b4,191,AIS,20/03/2019 00:53,,,,Departure,417,Singapore,1,vesseltracker,,,,,1923962,,15,563004794,CKL XIII,
554,0.423723698,5cb2544acf504e43d0900d83,,,20/03/2019 19:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SINAR SOLO,
554,0.423723698,5cb2544acf504e43d0901983,191,AIS,20/03/2019 19:19,,,,Arrival,1324,Laem Chabang,1,vesseltracker,,,15218,,281568,9202792,147,565953000,SINAR SOLO,container_ship
555,0.423723698,5cb2544acf504e43d0901989,132,AIS,20/03/2019 19:12,HK HKG,211,Hong Kong,Departure,,,1,vesseltracker,,,110569,,1877335,9722716,300,249322000,CMACGM JACQUESJUNIOR,container_ship
555,0.423723698,5cb2544acf504e43d0900d84,,,20/03/2019 19:11,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CMACGM JACQUESJUNIOR,
556,0.423723698,5cb2544acf504e43d09018b6,191,AIS,20/03/2019 22:23,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1887698,,10,563040579,YORK 202,
556,0.423723698,5cb2544acf504e43d0900c9f,,,20/03/2019 22:22,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,YORK 202,
557,0.723818183,5cb2544acf504e43d0901d72,191,AIS,20/03/2019 09:23,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1916741,,9,563036630,GP02,
557,0.723818183,5cb2544acf504e43d09011cc,,,20/03/2019 09:23,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP02,
558,0.723818183,5cb2544acf504e43d09020e6,191,AIS,20/03/2019 03:40,,,,Arrival,417,Singapore,1,vesseltracker,,,,,308531,,15,565175000,GP-45,passenger_ship
558,0.723818183,5cb2544acf504e43d0901581,,,20/03/2019 03:40,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP-45,
559,0.423723698,5cb2544acf504e43d09019ed,191,AIS,20/03/2019 17:41,,,,Arrival,417,Singapore,1,vesseltracker,,,,,321864,,13,565602000,GP-49,passenger_ship
559,0.423723698,5cb2544acf504e43d0900dee,,,20/03/2019 17:40,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP-49,
560,0.423723698,5cb2544acf504e43d09020ea,191,AIS,20/03/2019 03:39,,,,Departure,417,Singapore,1,vesseltracker,,,,,1859676,,18,563034910,SUNLIGHT POSEIDON,
560,0.423723698,5cb2544acf504e43d0901585,,,20/03/2019 03:38,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SUNLIGHT POSEIDON,
561,0.723818183,5cb2544acf504e43d0901db4,191,AIS,20/03/2019 08:57,,,,Arrival,417,Singapore,1,vesseltracker,,,,,779171,,12,563020630,SP1389H,service_ship>pilot_vessel
561,0.723818183,5cb2544acf504e43d090121c,,,20/03/2019 08:57,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SP1389H,
562,0.423723698,5cb2544acf504e43d0901db0,191,AIS,20/03/2019 08:58,BTC,,,Departure,,,1,vesseltracker,,,,,2216308,9852200,36,563057500,ASIANFAST 1,passenger_ship
562,0.423723698,5cb2544acf504e43d090121b,,,20/03/2019 08:57,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,ASIANFAST 1,
563,0.723818183,5cb2544acf504e43d0900f6c,,,20/03/2019 13:19,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,NOBLE VALOUR,
563,0.723818183,5cb2544acf504e43d0901b5b,191,AIS,20/03/2019 13:19,,,,Arrival,417,Singapore,1,vesseltracker,,,103,,281366,9456484,26,563009850,NOBLE VALOUR,tug
564,0.423723698,5cb2544acf504e43d090121d,,,20/03/2019 08:56,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,STAR DISCOVERY,
564,0.423723698,5cb2544acf504e43d0901db2,191,AIS,20/03/2019 08:57,<6,,,Departure,417,Singapore,1,vesseltracker,,,98,,762115,9382530,27,565438000,STAR DISCOVERY,tug
565,0.723818183,5cb2544acf504e43d0901b58,191,AIS,20/03/2019 13:21,,,,Arrival,417,Singapore,1,vesseltracker,,,200,,1801892,9727338,31,565951000,RELIANT,tug
565,0.723818183,5cb2544acf504e43d0900f6a,,,20/03/2019 13:21,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,RELIANT,
566,0.423723698,5cb2544acf504e43d09001cf,,,20/03/2019 11:24,,,,Departure,,,3,fleetmon,2h,M,,Flag of Singapore,,,15x6m,563026780,SC4614D,Passenger ship
566,0.423723698,5cb2544acf504e43d090105e,,,20/03/2019 11:27,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC4614D,
567,0.423723698,5cb2544acf504e43d090167e,,,20/03/2019 02:08,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,NAVIOS SUMMER,
567,0.423723698,5cb2544acf504e43d09021dd,133,AIS,20/03/2019 02:09,SGSIN>IDJKT,853,Jakarta,Departure,870,Tanjung Pelepas,1,vesseltracker,,,42822,,76415,9308003,238,538008152,NAVIOS SUMMER,container_ship
568,0.423723698,5cb2544acf504e43d0901bbe,191,AIS,20/03/2019 12:27,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1076862,,15,563021450,GP56,service_ship>pilot_vessel
568,0.423723698,5cb2544acf504e43d0900fdf,,,20/03/2019 12:26,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP56,
569,0.723818183,5cb2544acf504e43d09015ac,,,20/03/2019 03:26,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SP1389H,
569,0.723818183,5cb2544acf504e43d0902106,191,AIS,20/03/2019 03:26,,,,Arrival,417,Singapore,1,vesseltracker,,,,,779171,,12,563020630,SP1389H,service_ship>pilot_vessel
570,0.423723698,5cb2544acf504e43d0901d51,191,AIS,20/03/2019 09:36,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1816316,,0,563013830,GP42,
570,0.423723698,5cb2544acf504e43d09011b6,,,20/03/2019 09:34,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP42,
571,0.423723698,5cb2544acf504e43d09011b5,,,20/03/2019 09:34,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,RIGHTEOUS,
571,0.423723698,5cb2544acf504e43d0901d4f,191,AIS,20/03/2019 09:37,SINGAPORE,417,Singapore,Departure,417,Singapore,1,vesseltracker,,,301,,1699497,9679268,32,563899000,RIGHTEOUS,tug
572,0.423723698,5cb2544acf504e43d0901d56,101,AIS,20/03/2019 09:35,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1841660,,24,525021307,ASL ABADI 2,tug
572,0.423723698,5cb2544acf504e43d09011b4,,,20/03/2019 09:34,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,ASL ABADI 2,
573,0.723818183,5cb2544acf504e43d0901803,191,AIS,20/03/2019 23:46,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1916741,,9,563036630,GP02,
573,0.723818183,5cb2544acf504e43d0900bc1,,,20/03/2019 23:46,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP02,
574,0.423723698,5cb2544acf504e43d0901187,,,20/03/2019 09:45,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,ASL BEAVER,
574,0.423723698,5cb2544acf504e43d090017c,,,20/03/2019 09:46,,,,Arrival,,,3,fleetmon,1h,9V3850,,Flag of Singapore,,9786554,32x12m,565812000,ASL BEAVER,Cargo ship
575,0.423723698,5cb2544acf504e43d090221d,191,AIS,20/03/2019 01:47,,,,Departure,417,Singapore,1,vesseltracker,,,,,1843067,,14,563034020,SC8338-D,
575,0.423723698,5cb2544acf504e43d09016ca,,,20/03/2019 01:41,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC8338-D,
576,0.723818183,5cb2544acf504e43d09011b8,,,20/03/2019 09:32,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SSE OLIVIA,
576,0.723818183,5cb2544acf504e43d0901d5c,191,AIS,20/03/2019 09:32,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1747634,,33,563027630,SSE OLIVIA,
577,0.423723698,5cb2544acf504e43d0900ea1,,,20/03/2019 15:21,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,JOLLY ROGER I I,
577,0.423723698,5cb2544acf504e43d0901a9e,141,AIS,20/03/2019 15:24,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1977629,,22,457207000,JOLLY ROGER I I,
578,0.723818183,5cb2544acf504e43d0901599,,,20/03/2019 03:31,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP61,
578,0.723818183,5cb2544acf504e43d09020f9,191,AIS,20/03/2019 03:31,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
579,0.423723698,5cb2544bcf504e43d09022a5,191,AIS,20/03/2019 00:57,,,,Departure,417,Singapore,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
579,0.423723698,5cb2544acf504e43d090175d,,,20/03/2019 00:55,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP61,
580,0.723818183,5cb2544acf504e43d09016c9,,,20/03/2019 01:41,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,FR 9,
580,0.723818183,5cb2544acf504e43d0902229,191,AIS,20/03/2019 01:41,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1326054,,25,563022430,FR 9,other
581,0.423723698,5cb2544acf504e43d09016c5,,,20/03/2019 01:42,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP61,
581,0.423723698,5cb2544acf504e43d0902227,191,AIS,20/03/2019 01:41,,,,Departure,,,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
582,0.723818183,5cb2544acf504e43d09016c3,,,20/03/2019 01:43,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL X,
582,0.723818183,5cb2544acf504e43d0902224,191,AIS,20/03/2019 01:43,,,,Departure,,,1,vesseltracker,,,,,2129151,,15,563019660,CKL X,
583,0.723818183,5cb2544bcf504e43d090230b,191,AIS,20/03/2019 00:16,BTC TO HFC_ RETURN,,,Departure,417,Singapore,1,vesseltracker,,,39,,2023419,9817638,39,563021500,MAJESTIC DREAM,passenger_ship
583,0.723818183,5cb2544acf504e43d09017e5,,,20/03/2019 00:16,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MAJESTIC DREAM,
584,0.723818183,5cb2544acf504e43d09017e2,,,20/03/2019 00:16,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA OSPREY,
584,0.723818183,5cb2544bcf504e43d090230c,191,AIS,20/03/2019 00:16,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1967304,,10,563047080,SEA OSPREY,
585,0.219899774,5cb2544acf504e43d08ffb4a,,,20/03/2019 23:49,,,,Arrival,,,3,fleetmon,1h,SP1340E,,Flag of Singapore,,8819548,15x4m,563013830,GP42,Pilot tender
585,0.321811736,5cb2544acf504e43d0900bd9,,,20/03/2019 23:41,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP42,
585,0.321811736,5cb2544acf504e43d0901805,191,AIS,20/03/2019 23:45,BAPAK KAU GILA!,,,Departure,,,1,vesseltracker,,,,,1816316,,0,563013830,GP42,
586,0.723818183,5cb2544acf504e43d0900c7a,,,20/03/2019 22:44,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA KESTREL,
586,0.723818183,5cb2544acf504e43d0901888,191,AIS,20/03/2019 22:44,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1967296,,10,563047110,SEA KESTREL,
587,0.423723698,5cb2544acf504e43d0901385,,,20/03/2019 06:51,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SUN 58,
587,0.423723698,5cb2544acf504e43d0901eee,191,AIS,20/03/2019 06:58,,,,Departure,,,1,vesseltracker,,,,,1925755,,10,563040619,SUN 58,
588,0.423723698,5cb2544acf504e43d090188f,191,AIS,20/03/2019 22:43,<6,,,Arrival,417,Singapore,1,vesseltracker,,,98,,762115,9382530,27,565438000,STAR DISCOVERY,tug
588,0.423723698,5cb2544acf504e43d0900c7b,,,20/03/2019 22:44,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,STAR DISCOVERY,
589,0.423723698,5cb2544acf504e43d0901383,,,20/03/2019 06:52,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL IX,
589,0.423723698,5cb2544acf504e43d0901efd,191,AIS,20/03/2019 06:51,,,,Departure,,,1,vesseltracker,,,,,1931325,,10,563040618,CKL IX,
590,0.423723698,5cb2544acf504e43d09014d7,,,20/03/2019 04:33,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA MUSANG,
590,0.423723698,5cb2544acf504e43d090206b,191,AIS,20/03/2019 04:32,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1925140,,10,563041479,SEA MUSANG,
591,0.423723698,5cb2544acf504e43d0901b91,217,AIS,20/03/2019 12:48,,,,Arrival,417,Singapore,1,vesseltracker,,,,,364910,,10,572119210,MAKO 8,tug
591,0.423723698,5cb2544acf504e43d0900fb2,,,20/03/2019 12:49,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MAKO 8,
592,0.723818183,5cb2544acf504e43d0901c02,191,AIS,20/03/2019 11:43,BW,,,Arrival,417,Singapore,1,vesseltracker,,,2317,,1918923,9763588,69,563037290,STL H10,service_ship
592,0.723818183,5cb2544acf504e43d090103a,,,20/03/2019 11:43,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,STL H10,
593,0.723818183,5cb2544acf504e43d0901f02,191,AIS,20/03/2019 06:50,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1703184,,15,563026780,SC4614D,
593,0.723818183,5cb2544acf504e43d0901389,,,20/03/2019 06:50,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC4614D,
594,0.423723698,5cb2544acf504e43d0901abc,191,AIS,20/03/2019 15:01,,,,Departure,,,1,vesseltracker,,,,,2129151,,15,563019660,CKL X,
594,0.423723698,5cb2544acf504e43d0900ebc,,,20/03/2019 15:02,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL X,
595,0.423723698,5cb2544acf504e43d0901cf3,191,AIS,20/03/2019 10:09,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1830800,,15,563033510,SC4721C,
595,0.423723698,5cb2544acf504e43d090113d,,,20/03/2019 10:08,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC4721C,
596,0.423723698,5cb2544acf504e43d0901dc0,191,AIS,20/03/2019 08:50,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2133951,,15,563004855,CKL XIV,
596,0.423723698,5cb2544acf504e43d0901222,,,20/03/2019 08:53,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CKL XIV,
597,0.423723698,5cb2544acf504e43d09012da,,,20/03/2019 07:54,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEASWIFT PROVIDENCE,
597,0.423723698,5cb2544acf504e43d0901e52,191,AIS,20/03/2019 07:58,,,,Departure,,,1,vesseltracker,,,,,2089454,,0,563021140,SEASWIFT PROVIDENCE,
598,0.423723698,5cb2544acf504e43d09020cb,191,AIS,20/03/2019 03:52,BTC TO HFC_ RETURN,,,Departure,,,1,vesseltracker,,,39,,2023419,9817638,39,563021500,MAJESTIC DREAM,passenger_ship
598,0.423723698,5cb2544acf504e43d0901557,,,20/03/2019 03:51,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MAJESTIC DREAM,
599,0.423723698,5cb2544acf504e43d0901228,,,20/03/2019 08:51,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,NAUTICAL ATLANTIC,
599,0.423723698,5cb2544acf504e43d0901dba,191,AIS,20/03/2019 08:54,,,,Departure,,,1,vesseltracker,,,,,2126168,,40,563065470,NAUTICAL ATLANTIC,
600,0.723818183,5cb2544acf504e43d09021ad,191,AIS,20/03/2019 02:23,WWA SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,31,,1908031,9797101,35,564425000,QUEEN STAR 5,passenger_ship
600,0.723818183,5cb2544acf504e43d0901650,,,20/03/2019 02:23,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 5,
601,0.423723698,5cb2544acf504e43d0901653,,,20/03/2019 02:22,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SINDO 6,
601,0.423723698,5cb2544acf504e43d090219d,191,AIS,20/03/2019 02:29,,,,Arrival,886,Batam,1,vesseltracker,,,,,280630,8928466,26,563000660,SINDO 6,passenger_ship
602,0.723818183,5cb2544acf504e43d0901652,,,20/03/2019 02:23,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,YJP SURVEYORS 2,
602,0.723818183,5cb2544acf504e43d09021ab,191,AIS,20/03/2019 02:23,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2052309,,0,563063380,YJP SURVEYORS 2,
603,0.423723698,5cb2544acf504e43d0901a82,191,AIS,20/03/2019 15:45,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,107,,280658,9343297,27,563920000,STAR VOYAGER,tug
603,0.423723698,5cb2544acf504e43d0900e7a,,,20/03/2019 15:44,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,STAR VOYAGER,
604,0.423723698,5cb2544acf504e43d0900f18,,,20/03/2019 14:08,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA HAWK,
604,0.423723698,5cb2544acf504e43d0901b1a,191,AIS,20/03/2019 14:00,,,,Arrival,417,Singapore,1,vesseltracker,,,,,410822,,28,563016950,SEA HAWK,passenger_ship
605,0.723818183,5cb2544acf504e43d0901b09,191,AIS,20/03/2019 14:06,,,,Departure,,,1,vesseltracker,,,,,2089454,,0,563021140,SEASWIFT PROVIDENCE,
605,0.723818183,5cb2544acf504e43d0900f19,,,20/03/2019 14:06,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEASWIFT PROVIDENCE,
606,0.423723698,5cb2544acf504e43d0901b90,191,AIS,20/03/2019 12:49,BATAM CENTRE,886,Batam,Departure,,,1,vesseltracker,,,6342,,1612451,9658410,35,566994000,QUEEN STAR 3,passenger_ship
606,0.423723698,5cb2544acf504e43d0900fb5,,,20/03/2019 12:47,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 3,
607,0.423723698,5cb2544acf504e43d0901a02,121,AIS,20/03/2019 17:19,EASTRN ANCH,,,Departure,,,1,vesseltracker,,,29651,,213366,8907931,178,636015028,MSC PYLOS,container_ship
607,0.423723698,5cb2544acf504e43d0900e05,,,20/03/2019 17:17,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MSC PYLOS,
608,0.423723698,5cb2544acf504e43d0901e86,191,AIS,20/03/2019 07:38,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,,,281829,9149627,30,564330000,ASEAN RAIDER I,passenger_ship
608,0.423723698,5cb2544acf504e43d0901314,,,20/03/2019 07:37,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,ASEAN RAIDER I,
609,0.723818183,5cb2544acf504e43d0901ac0,191,AIS,20/03/2019 14:59,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1776898,,30,563026470,SSE ASHLEY,
609,0.723818183,5cb2544acf504e43d0900ec3,,,20/03/2019 14:59,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SSE ASHLEY,
610,0.423723698,5cb2544acf504e43d0900e08,,,20/03/2019 17:13,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CAST LION,
610,0.423723698,5cb2544acf504e43d0901a08,191,AIS,20/03/2019 17:15,,,,Departure,,,1,vesseltracker,,,,,1981790,,0,563039690,CAST LION,
611,0.723818183,5cb2544acf504e43d0901317,,,20/03/2019 07:37,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC4721C,
611,0.723818183,5cb2544acf504e43d0901e87,191,AIS,20/03/2019 07:37,,,,Departure,,,1,vesseltracker,,,,,1830800,,15,563033510,SC4721C,
612,0.723818183,5cb2544acf504e43d090181a,141,AIS,20/03/2019 23:39,,,,Departure,,,1,vesseltracker,,,,,2090275,,24,457094000,JOLLY RAMOS,
612,0.723818183,5cb2544acf504e43d0900be2,,,20/03/2019 23:39,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,JOLLY RAMOS,
613,0.423723698,5cb2544acf504e43d0902063,191,AIS,20/03/2019 04:37,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1863670,,22,563013920,KMT VISTA,
613,0.423723698,5cb2544acf504e43d09014d1,,,20/03/2019 04:36,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KMT VISTA,
614,0.723818183,5cb2544acf504e43d090105f,,,20/03/2019 11:27,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MAJESTIC DREAM,
614,0.723818183,5cb2544acf504e43d0901c2c,191,AIS,20/03/2019 11:27,BTC TO HFC_ RETURN,,,Departure,,,1,vesseltracker,,,39,,2023419,9817638,39,563021500,MAJESTIC DREAM,passenger_ship
615,0.423723698,5cb2544acf504e43d0900b98,,,20/03/2019 23:58,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SCDF BLUE SWORDFISH,
615,0.423723698,5cb2544acf504e43d09017e9,191,AIS,20/03/2019 23:57,,,,Arrival,2272,Loyang Offshore Base,1,vesseltracker,,,,,2294194,,20,566000020,SCDF BLUE SWORDFISH,
616,0.423723698,5cb2544acf504e43d090155c,,,20/03/2019 03:51,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,LOH 28,
616,0.423723698,5cb2544acf504e43d09020b4,191,AIS,20/03/2019 03:59,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1926496,,10,563041512,LOH 28,
617,0.423723698,5cb2544acf504e43d0901b06,191,AIS,20/03/2019 14:09,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1881166,,10,563040344,SC 4774D,
617,0.423723698,5cb2544acf504e43d0900f1e,,,20/03/2019 14:05,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC 4774D,
618,0.423723698,5cb2544acf504e43d0901130,,,20/03/2019 10:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KANLIAN 39,
618,0.423723698,5cb2544acf504e43d0901cde,191,AIS,20/03/2019 10:15,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1881699,,10,563040410,KANLIAN 39,
619,0.423723698,5cb2544acf504e43d0901ce0,191,AIS,20/03/2019 10:15,,,,Departure,,,1,vesseltracker,,,,,1916741,,9,563036630,GP02,
619,0.423723698,5cb2544acf504e43d0901131,,,20/03/2019 10:11,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP02,
620,0.423723698,5cb2544acf504e43d0900f87,,,20/03/2019 13:05,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL X,
620,0.423723698,5cb2544acf504e43d0901b6f,191,AIS,20/03/2019 13:09,,,,Departure,,,1,vesseltracker,,,,,2129151,,15,563019660,CKL X,
621,0.423723698,5cb2544acf504e43d0901421,,,20/03/2019 05:51,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,WATERFRONT 1,
621,0.423723698,5cb2544acf504e43d0901f9d,191,AIS,20/03/2019 05:58,,,,Arrival,417,Singapore,1,vesseltracker,,,40,,363400,9174517,25,564426000,WATERFRONT 1,passenger_ship
622,0.423723698,5cb2544acf504e43d090165a,,,20/03/2019 02:20,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KENKI 28,
622,0.423723698,5cb2544acf504e43d09021a4,191,AIS,20/03/2019 02:25,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1717896,,0,563027670,KENKI 28,
623,0.423723698,5cb2544acf504e43d0901b72,191,AIS,20/03/2019 13:09,,,,Departure,,,1,vesseltracker,,,,,1894282,,10,563040757,SC4310B,
623,0.423723698,5cb2544acf504e43d0900f88,,,20/03/2019 13:05,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC4310B,
624,0.723818183,5cb2544acf504e43d090165d,,,20/03/2019 02:17,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP56,
624,0.723818183,5cb2544acf504e43d09021c5,191,AIS,20/03/2019 02:17,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1076862,,15,563021450,GP56,service_ship>pilot_vessel
625,0.423723698,5cb2544acf504e43d0900953,,,20/03/2019 07:50,,,,Departure,,,3,fleetmon,10h,9V9030,,Flag of Singapore,,,28x7m,563016950,SEA HAWK,Pleasure Craft
625,0.423723698,5cb2544acf504e43d09012e0,,,20/03/2019 07:51,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA HAWK,
626,0.423723698,5cb2544acf504e43d0901f0e,191,AIS,20/03/2019 06:47,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2183784,,0,563037820,SC4789B MAJULAH 1,
626,0.423723698,5cb2544acf504e43d090138d,,,20/03/2019 06:48,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC4789B MAJULAH 1,
627,0.723818183,5cb2544acf504e43d0901038,,,20/03/2019 11:44,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SP1389H,
627,0.723818183,5cb2544acf504e43d0901c01,191,AIS,20/03/2019 11:44,,,,Arrival,417,Singapore,1,vesseltracker,,,,,779171,,12,563020630,SP1389H,service_ship>pilot_vessel
628,0.423723698,5cb2544acf504e43d0901f1b,141,AIS,20/03/2019 06:44,,,,Arrival,417,Singapore,1,vesseltracker,,,,,356954,8877992,24,457615000,ROVORSKY DOLPHIN,tug
628,0.423723698,5cb2544acf504e43d090138a,,,20/03/2019 06:49,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,ROVORSKY DOLPHIN,
629,0.423723698,5cb2544acf504e43d0901bfc,191,AIS,20/03/2019 11:47,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1887827,,10,563040572,YORK96,
629,0.423723698,5cb2544acf504e43d0901037,,,20/03/2019 11:44,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,YORK96,
630,0.423723698,5cb2544acf504e43d0901033,,,20/03/2019 11:45,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 5,
